drug_name,ndc,form,strength,mfg,acq,awp,dispensed,p_update,rxCUI,epc_class,drug_class
DIFLORASONE  CRE 0.05%,51672-1296-02,CREA,0.05%,TARO ,199.99,419.35,10-09-24,05-16-24,966577,Topical Steroid,Topical Steroid (CRE)
DESOXIMETAS  CRE 0.05%,68180-0949-02,CREA,0.05%,LUPIN PHRM,34.99,367.44,0:00:00,10-25-22,197573,Topical Steroid,Topical Steroid (CRE)
DESOXIMETAS  CRE 0.05%,51672-1271-03,CREA,0.05%,TARO ,99.99,367.44,0:00:00,10-25-22,197573,Topical Steroid,Topical Steroid (CRE)
ALCLOMETASON CRE 0.05%,00168-0263-45,CREA,0.05%,FOUGERA,16,97.51,0:00:00,10-18-22,855474,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,21922-0016-07,CREA,0.05%,ENCUBE ETH,4.1,458.96,0:00:00,11-28-23,861495,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,21922-0016-07,CREA,0.05%,ENCUBE ETH,4.1,458.96,0:00:00,11-28-23,861495,Topical Steroid,Topical Steroid (CRE)
HYDROCORTISO CRE 2.5%,62559-0431-30,CREA,2.50%,ANI PHARMA,3.94,83.16,07-17-24,08-10-22,310891,Topical Steroid,Topical Steroid (CRE)
DESOXIMETAS  CRE 0.05%,68180-0949-04,CREA,0.05%,LUPIN PHRM,69.99,611.97,0:00:00,04-22-22,197573,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL E CRE 0.05%,50742-0311-30,CREA,0.05%,INGENUS PH,5.9,136.27,12-16-21,05-06-21,1992281,Topical Steroid,Topical Steroid (CRE)
AUG BETAMET  CRE 0.05%,51672-1310-03,CREA,0.05%,TARO ,3.39,84.87,11-23-24,08-29-24,848176,Topical Steroid,Topical Steroid (CRE)
HC BUTYRATE  CRE 0.1%,68682-0270-45,CREA,0.10%,OCEANSIDE,53,180.86,0:00:00,03-10-21,1370770,Topical Steroid,Topical Steroid (CRE)
NYSTAT/TRIAM CRE,68462-0314-65,CREA,,GLENMARK,7.18,227.3,12-06-22,12-10-21,1053753,Topical Steroid,Topical Steroid (CRE)
HALCINONIDE  CRE 0.1%,00378-8056-60,CREA,0.10%,MYLAN,339,830.74,07-15-22,11-22-21,103467,Topical Steroid,Topical Steroid (CRE)
HALCINONIDE  CRE 0.1%,71428-0011-60,CREA,0.10%,GLASSHOUSE,245,830.74,11-01-23,12-20-22,103467,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,69238-1271-02,CREA,0.10%,AMNEAL,23.99,2335.56,0:00:00,05-23-22,485647,Topical Steroid,Topical Steroid (CRE)
FLUOCIN ACET CRE 0.01%,00713-0223-60,CREA,0.01%,COSETTE PH,62,133.96,10-29-24,05-21-24,1191302,Topical Steroid,Topical Steroid (CRE)
NYSTAT/TRIAM CRE,62332-0606-60,CREA,,ALEMBIC PH,4.99,227.29,11-22-24,08-29-24,1053753,Topical Steroid,Topical Steroid (CRE)
FLUOCIN ACET CRE 0.025%,00713-0709-60,CREA,0.03%,COSETTE PH,99.88,179.43,0:00:00,03-19-24,1191315,Topical Steroid,Topical Steroid (CRE)
BETAMETH VAL CRE 0.1%,00713-0326-37,CREA,0.10%,COSETTE PH,14,45.68,0:00:00,11-12-21,197407,Topical Steroid,Topical Steroid (CRE)
MOMETASONE CREAM 0.1%,00713-0634-37,CREA,0.10%,COSETTE PH,6.59,52.92,11-11-24,05-13-24,311753,Topical Steroid,Topical Steroid (CRE)
AMCINONIDE   CRE 0.1%,00168-0278-60,CREA,0.10%,FOUGERA,225,388.8,0:00:00,04-15-22,197327,Topical Steroid,Topical Steroid (CRE)
HYDROXYM 2% GEL,59088-0209-03,GEL,2%,PURE TEK,445,1448,0:00:00,01-10-24,604449,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 3%,45802-0111-01,GEL,3%,PADAGIS,18.98,111.57,0:00:00,09-13-24,855642,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 1%,70512-0106-10,GEL,1%,SOLA PHARM,24.99,242.77,0:00:00,07-16-24,855633,Topical Steroid,Topical Steroid (GEL)
TRIDERGEL    GEL 0.1%,73352-0520-01,GEL,0.10%,TRIFLUENT,650,1390.08,0:00:00,07-03-24,2671305,Topical Steroid,Topical Steroid (GEL)
CLOBETASOL   GEL 0.05%,45802-0925-96,GEL,0.05%,PADAGIS,0,165.69,11-14-24,05-25-23,861434,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 3%,62332-0581-31,GEL,3%,ALEMBIC PH,0,1179.45,0:00:00,06-06-23,855642,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 3%,68462-0355-94,GEL,3%,GLENMARK,21.42,1179.46,0:00:00,11-04-22,855642,Topical Steroid,Topical Steroid (GEL)
DESONIDE     GEL 0.05%,52187-0556-60,GEL,0.05%,KMM PHARMA,0,680.69,0:00:00,10-25-22,669081,Topical Steroid,Topical Steroid (GEL)
HALUCORT     GEL,72678-0033-01,GEL,,NATIONAL B,295,965,0:00:00,10-25-22,2623241,Topical Steroid,Topical Steroid (GEL)
FLUOCINONIDE GEL 0.05%,51672-1279-03,GEL,0.05%,TARO ,29.45,238.21,0:00:00,07-05-21,310362,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 3%,51672-1363-07,GEL,3%,TARO ,23.08,1179.46,0:00:00,07-16-24,855642,Topical Steroid,Topical Steroid (GEL)
DESOXIMETAS  GEL 0.05%,51672-1261-03,GEL,0.05%,TARO ,59.99,345,0:00:00,12-27-22,315059,Topical Steroid,Topical Steroid (GEL)
DICLOFENAC   GEL 1%,21922-0009-09,GEL,1%,ENCUBE ETH,4.25,58.35,0:00:00,01-26-22,855633,Topical Steroid,Topical Steroid (GEL)
CLOBETASOL   GEL 0.05%,51672-1294-03,GEL,0.05%,TARO ,11.11,555.86,11-23-24,08-29-24,861434,Topical Steroid,Topical Steroid (GEL)
CLOBETASOL   SPR 0.05%,68462-0480-39,LIQD,0.05%,GLENMARK,9.7,394.96,0:00:00,12-01-22,861512,STEROIDS (LIQ),Topical Steroid (LIQ)
CLOBETASOL   SPR 0.05%,00574-2063-02,LIQD,0.05%,PERRIGO,4.92,38.4,0:00:00,04-15-21,861512,HIGH POTENCY TOPICAL STEROID (LIQ),Topical Steroid (LIQ)
DESOXIMETASO SPR 0.25%,68180-0944-33,LIQD,0.25%,LUPIN PHRM,36.99,591.06,0:00:00,11-10-22,1376338,STEROIDS (LIQ),Topical Steroid (LIQ)
DESOXIMETASO SPR 0.25%,51672-1396-07,LIQD,0.25%,TARO ,52,591.06,0:00:00,09-01-21,1376338,STEROIDS (LIQ),Topical Steroid (LIQ)
CLOBETASOL   SPR 0.05%,51672-1371-08,LIQD,0.05%,TARO ,14.94,710.59,0:00:00,12-01-22,861512,STEROIDS (LIQ),Topical Steroid (LIQ)
HYDROCORTISO LOT 0.1%,83148-0012-04,LOTN,0.10%,THE J. MOL,90,950,0:00:00,05-17-24,1370763,Topical Steroid,Topical Steroid (LOT)
IMPEKLO      LOT 0.05%,49502-0537-35,LOTN,0.05%,MYLAN SPEC,39.99,600.12,0:00:00,05-19-22,2462149,Topical Steroid,Topical Steroid (LOT)
FLURANDRENOL LOT 0.05%,24470-0921-12,LOTN,0.05%,CINTEX,99,990.36,0:00:00,03-19-21,197719,Topical Steroid,Topical Steroid (LOT)
BETAMETH DIP LOT 0.05%,00168-0057-60,LOTN,0.05%,SANDOZ,9.44,47.99,11-21-24,08-29-24,240209,Topical Steroid,Topical Steroid (LOT)
CLOBETASOL   LOT 0.05%,68180-0536-02,LOTN,0.05%,LUPIN PHRM,41.49,528.56,0:00:00,05-19-22,861505,Topical Steroid,Topical Steroid (LOT)
FLURANDRENOL LOT 0.05%,45802-0928-03,LOTN,0.05%,PADAGIS,72.36,360,11-19-24,10-16-24,197719,Topical Steroid,Topical Steroid (LOT)
ALA-SCALP    LOT 2%,77052-0010-02,LOTN,2%,DERM VENTU,573.56,1101.24,0:00:00,04-08-24,884077,Topical Steroid,Topical Steroid (LOT)
CLOTRIM/BETA LOT DIPROP,00168-0370-30,LOTN,DIPROP,FOUGERA,0,148.56,04-30-21,03-04-21,308715,Topical Steroid,Topical Steroid (LOT)
CLOTRIM/BETA LOT DIPROP,51672-1308-03,LOTN,DIPROP,TARO ,47.9,167.56,11-21-24,08-29-24,308715,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 0.1%,52565-0087-02,LOTN,0.10%,TELIGENT,29.99,482.5,04-18-22,02-18-22,1370763,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 0.1%,68180-0951-01,LOTN,0.10%,LUPIN PHRM,49.95,482.5,0:00:00,04-18-22,1370763,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 0.1%,83148-0012-02,LOTN,0.10%,THE J. MOL,37,482.5,11-18-24,06-13-24,1370763,Topical Steroid,Topical Steroid (LOT)
CLOBETASOL   LOT 0.05%,51672-1350-08,LOTN,0.05%,TARO ,45.49,836.67,0:00:00,05-19-22,861505,Topical Steroid,Topical Steroid (LOT)
DESONIDE     LOT 0.05%,68462-0513-89,LOTN,0.05%,GLENMARK,26,438.41,0:00:00,02-23-22,197572,Topical Steroid,Topical Steroid (LOT)
AUG BETAMET  LOT 0.05%,52565-0023-29,LOTN,0.05%,TELIGENT,10,95.46,0:00:00,08-24-21,848178,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 0.1%,68682-0392-04,LOTN,0.10%,OCEANSIDE,68.5,1117.62,09-28-23,05-04-22,1370763,Topical Steroid,Topical Steroid (LOT)
CLOBETASOL   LOT 0.05%,52565-0055-04,LOTN,0.05%,TELIGENT,37,836.67,0:00:00,05-18-21,861505,Topical Steroid,Topical Steroid (LOT)
CLOBEX       LOT 0.05%,00299-3848-04,LOTN,0.05%,GALDERMA,920.37,1260.5,0:00:00,02-04-23,861506,Topical Steroid,Topical Steroid (LOT)
DESONIDE     LOT 0.05%,00472-0803-04,LOTN,0.05%,ACTAV MID,24.99,438.41,0:00:00,02-16-22,197572,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 2%,71297-0010-02,LOTN,2%,ALLEGIS HO,775,2399.99,0:00:00,09-13-24,197784,Topical Steroid,Topical Steroid (LOT)
DESONIDE     LOT 0.05%,62332-0550-59,LOTN,0.05%,ALEMBIC PH,18.89,296.09,0:00:00,05-19-22,197572,Topical Steroid,Topical Steroid (LOT)
BETAMETH VAL LOT 0.1%,00168-0041-60,LOTN,0.10%,SANDOZ,15.75,72,11-15-24,08-29-24,197408,Topical Steroid,Topical Steroid (LOT)
HYDROCORTISO LOT 0.1%,68180-0951-02,LOTN,0.10%,LUPIN PHRM,119,950,05-14-24,05-17-24,1370763,Topical Steroid,Topical Steroid (LOT)
FLURANDRENOL LOT 0.05%,51672-5298-08,LOTN,0.05%,TARO ,61,990.36,06-29-22,07-06-21,197719,Topical Steroid,Topical Steroid (LOT)
CLOBETASOL   LOT 0.05%,51672-1350-04,LOTN,0.05%,TARO ,19.49,415.81,0:00:00,02-02-23,861505,Topical Steroid,Topical Steroid (LOT)
DESONIDE     LOT 0.05%,51672-4079-04,LOTN,0.05%,TARO ,12.21,296.1,0:00:00,11-14-23,197572,Topical Steroid,Topical Steroid (LOT)
BETAMETH VAL LOT 0.1%,54879-0004-60,LOTN,0.10%,STI PHARMA,20.62,72.18,12-22-22,10-14-22,197408,Topical Steroid,Topical Steroid (LOT)
DESONIDE     LOT 0.05%,00472-0803-02,LOTN,0.05%,ACTAV MID,11.59,296.1,11-20-24,08-29-24,197572,Topical Steroid,Topical Steroid (LOT)
CLOBETASOL   LOT 0.05%,00472-0404-92,LOTN,0.05%,ACTAV MID,9.49,288.96,0:00:00,05-19-22,861505,Topical Steroid,Topical Steroid (LOT)
MOMETASONE   OIN 0.1%,45802-0119-42,OINT,0.10%,PADAGIS,4.99,44.6,0:00:00,03-24-22,151029,Topical Steroid,Topical Steroid (ONT)
FLUTICASONE  OIN 0.005%,00713-0632-60,OINT,0.01%,COSETTE PH,7.99,121.33,0:00:00,03-24-22,895487,Topical Steroid,Topical Steroid (ONT)
CLOBETASOL   OIN 0.05%,21922-0017-07,OINT,0.05%,ENCUBE ETH,3.95,498.72,11-19-24,03-20-24,861448,Topical Steroid,Topical Steroid (ONT)
TRIAMCINOLON OIN 0.1%,45802-0055-05,OINT,0.10%,PADAGIS,12.45,41.34,04-20-23,03-25-22,1085636,Topical Steroid,Topical Steroid (ONT)
HALOBETASOL  OIN 0.05%,70752-0119-04,OINT,0.05%,QUAGEN PHA,17.99,216.35,12-13-21,05-25-21,977978,Topical Steroid,Topical Steroid (ONT)
HALOBETASOL  OIN 0.05%,00713-0339-86,OINT,0.05%,COSETTE PH,11.5,216.35,0:00:00,07-07-23,977978,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,52565-0063-60,OINT,0.05%,TELIGENT,93,838.71,12-01-21,05-20-21,966607,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,71800-0009-60,OINT,0.05%,INNOVIDA P,42,1132.26,0:00:00,10-19-21,966607,Topical Steroid,Topical Steroid (ONT)
DESOXIMETAS  OIN 0.05%,51672-1352-03,OINT,0.05%,TARO ,41,367.18,10-16-24,08-29-24,141850,Topical Steroid,Topical Steroid (ONT)
NYSTAT/TRIAM OIN,68462-0799-65,OINT,,GLENMARK,4.46,227.3,0:00:00,05-18-21,1053697,Topical Steroid,Topical Steroid (ONT)
BETAMETH VAL OIN 0.1%,00713-0327-37,OINT,0.10%,COSETTE PH,20.59,42.66,0:00:00,11-12-21,197409,Topical Steroid,Topical Steroid (ONT)
DESONIDE     OIN 0.05%,52565-0038-60,OINT,0.05%,TELIGENT,3.9,102,0:00:00,10-21-21,204135,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,70512-0031-60,OINT,0.05%,SOLA PHARM,0,1132.26,0:00:00,10-19-21,966607,Topical Steroid,Topical Steroid (ONT)
DESONIDE     OIN 0.05%,21922-0004-07,OINT,0.05%,ENCUBE ETH,7.06,321.14,10-29-24,10-03-23,204135,Topical Steroid,Topical Steroid (ONT)
TRIANEX      OIN 0.05%,67857-0806-19,OINT,0.05%,ENCORE DER,295,1083.6,0:00:00,08-12-21,1110806,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,45802-0816-01,OINT,BETAMETH,PERRIGO,179,1162.08,0:00:00,08-24-21,388525,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,45802-0816-01,OINT,BETAMETH,PERRIGO,179,1162.08,0:00:00,08-24-21,388525,Topical Steroid,Topical Steroid (ONT)
HALOBETASOL  OIN 0.05%,52565-0073-51,OINT,0.05%,TELIGENT,24.99,216.35,12-02-21,03-08-21,977978,Topical Steroid,Topical Steroid (ONT)
DESOXIMETAS  OIN 0.05%,52565-0045-60,OINT,0.05%,TELIGENT,0,367.18,10-29-21,03-04-21,141850,Topical Steroid,Topical Steroid (ONT)
HALOBETASOL  OIN 0.05%,45802-0131-32,OINT,0.05%,PERRIGO,14.62,191.35,11-23-24,08-29-24,977978,Topical Steroid,Topical Steroid (ONT)
CLOBETASOL   OIN 0.05%,51672-1259-03,OINT,0.05%,TARO ,0,519.5,11-20-24,09-16-24,861448,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,45802-0816-96,OINT,BETAMETH,PERRIGO,177.8,788.94,0:00:00,03-12-21,388525,Topical Steroid,Topical Steroid (ONT)
NYSTAT/TRIAM OIN,21922-0031-05,OINT,,ENCUBE ETH,8,159.52,0:00:00,02-02-23,1053697,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,45802-0816-96,OINT,BETAMETH,PERRIGO,177.8,788.94,0:00:00,03-12-21,388525,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,00781-7165-35,OINT,BETAMETH,SANDOZ,49.99,821.81,0:00:00,07-19-23,388525,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,51672-1295-03,OINT,0.05%,TARO ,65,838.71,11-21-24,08-29-24,966607,Topical Steroid,Topical Steroid (ONT)
DESOXIMETAS  OIN 0.25%,52565-0030-60,OINT,0.25%,TELIGENT,6.46,352.83,0:00:00,03-16-21,197575,Topical Steroid,Topical Steroid (ONT)
DESOXIMETAS  OIN 0.05%,52565-0045-99,OINT,0.05%,TELIGENT,75,611.97,0:00:00,03-16-21,141850,Topical Steroid,Topical Steroid (ONT)
DESOXIMETAS  OIN 0.05%,68180-0948-04,OINT,0.05%,LUPIN PHRM,0,367.18,0:00:00,06-06-23,141850,Topical Steroid,Topical Steroid (ONT)
TRIAMCINOLON OIN 0.05%,74157-0901-90,OINT,0.05%,INA PHARMA,165,933.33,0:00:00,06-17-21,1090641,Topical Steroid,Topical Steroid (ONT)
HALOBETASOL  OIN 0.05%,70512-0033-50,OINT,0.05%,SOLA PHARM,25,292.07,03-03-22,03-08-21,977978,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,52565-0063-30,OINT,0.05%,TELIGENT,18,419.35,12-31-21,08-25-21,966607,Topical Steroid,Topical Steroid (ONT)
TRIAMCINOLON OIN 0.05%,24470-0922-15,OINT,0.05%,CINTEX,130,974.15,0:00:00,04-18-22,1090641,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,00781-7165-35,OINT,BETAMETH,SANDOZ,49.99,821.81,0:00:00,07-19-23,388525,Topical Steroid,Topical Steroid (ONT)
FLUOCINONIDE OIN 0.05%,51672-1264-03,OINT,0.05%,TARO ,8.67,283,02-08-24,02-08-24,103457,Topical Steroid,Topical Steroid (ONT)
NYSTAT/TRIAM OIN,45802-0244-96,OINT,,PADAGIS,4.39,48.14,0:00:00,04-27-22,1053697,Topical Steroid,Topical Steroid (ONT)
FLURANDRENOL OIN 0.05%,52565-0017-60,OINT,0.05%,TELIGENT,118,627.6,04-29-21,03-23-21,197720,Topical Steroid,Topical Steroid (ONT)
DESONIDE     OIN 0.05%,51672-1281-03,OINT,0.05%,TARO ,0,240.4,0:00:00,11-06-23,204135,Topical Steroid,Topical Steroid (ONT)
TRIAMCINOLON OIN 0.05%,21922-0024-11,OINT,0.05%,ENCUBE ETH,0,921.06,0:00:00,09-30-23,1090641,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,00781-7165-95,OINT,BETAMETH,SANDOZ,99.99,1210.5,0:00:00,07-19-23,388525,Topical Steroid,Topical Steroid (ONT)
CALCIPOTRIEN OIN BETAMETH,00781-7165-95,OINT,BETAMETH,SANDOZ,99.99,1210.5,0:00:00,07-19-23,388525,Topical Steroid,Topical Steroid (ONT)
TRIAMCINOLON OIN 0.1%,45802-0055-36,OINT,0.10%,PADAGIS,2.28,12.68,0:00:00,03-23-22,1085636,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,64980-0124-45,OINT,0.05%,RISING,48.75,849.2,12-13-22,11-01-22,966607,Topical Steroid,Topical Steroid (ONT)
DIFLORASONE  OIN 0.05%,64980-0124-60,OINT,0.05%,RISING,118,1132.26,10-11-23,03-14-23,966607,Topical Steroid,Topical Steroid (ONT)
DOXEPIN HCL  CRE 5%,00378-8117-45,CREA,5%,MYLAN,223.95,722.32,11-18-24,10-15-24,1000091,Topical Medication,Topical Tricyclic Antidepressant (CRE)
DOXEPIN HCL  CRE 5%,00093-9609-95,CREA,5%,TEVA USA,325.99,762.43,0:00:00,01-24-24,1000091,Topical Medication,Topical Tricyclic Antidepressant (CRE)
DOXEPIN HCL  CRE 5%,00093-9609-95,CREA,5%,TEVA USA,325.99,762.43,0:00:00,01-24-24,1000091,Topical Medication,Topical Tricyclic Antidepressant (CRE)
DOXEPIN HCL  CRE 5%,00378-8117-45,CREA,5%,MYLAN,223.95,722.32,11-18-24,10-15-24,1000091,Topical Medication,Topical Tricyclic Antidepressant (CRE)
CICASIL      MIS GEL-PAD,63347-0170-01,SHEE,GEL-PAD,,1600,3996,0:00:00,03-24-21,1146653,WOUND CARE (SHEE),Wound Care (SHEE) (SHEE)
